M_1,M_2,mu,tan_beta,M_3,At,Ab,Atau,mA,mqL3,mtR,mbR,DM_relic_density
-914.8146,-1925.4044,-1413.9474,36.97003555297851,1497.0648,-2413.704,76.4223,287.69614,3907.5154,3498.375244140625,3499.90966796875,4788.62109375,2.1102132003465894
-323.6354,-787.6687,-767.69855,25.28492927551269,3920.9568,-3296.7905,1036.2533,-1923.3251,3417.445,4037.423095703125,2108.06396484375,4332.439453125,0.6205764954160318
1995.6807,-1541.8861,-380.08545,7.101778984069824,1269.1986,3882.596,-1645.1202,-625.02686,1799.3959,3116.3427734375,2186.570068359375,4036.50146484375,-3.807663010777588
-647.4448,-1547.269,731.40216,59.377583,4489.5938,-1316.2919,1659.8666,1162.7007,4099.0513,4344.417,3619.062,3651.7952,0.0769610411361284
-1159.1721,-1831.0225,1803.9132,32.907497,4200.3696,-7248.239,-743.48254,-777.7249,1975.4235,3039.4282,4908.7104,2653.7886,1.6174060820832772
270.73047,-731.3057,345.59442,54.7122802734375,4602.5825,125.45901,-1987.3865,-354.9312,4429.467,4036.069580078125,3509.1982421875,3603.97509765625,-1.1874434789237178
1934.665,1388.098,-91.38971,14.248647689819336,1611.6669,6077.293,1171.3063,753.1602,3377.5652,3352.02099609375,4330.10107421875,3205.8994140625,-6.110248124747409
793.94354,911.80963,-246.50099,24.252882,4425.465,7458.1367,399.1775,117.514984,3194.7817,4625.969,2322.6926,3251.936,-4.7525107738868
-115.57805,-917.2663,260.01797,48.591312,2532.7512,-1073.9452,1205.8507,1947.1395,3187.6633,4619.7935,3508.015,4720.44,0.5423242908253616
706.7562,-1657.511,957.1009,19.65511,1584.8163,6902.1772,1592.3319,-1341.2065,2997.8538,3147.673,4882.6553,3414.9783,1.3987168811184476
94.83664,1705.1283,242.15306,47.25143,3233.1284,7150.201,-139.49228,921.94116,582.13904,2802.7886,4427.573,4293.4683,0.3920420877760237
376.82928,-1397.4797,-1778.5813,19.96399307250977,3146.4438,-6961.9014,-513.2031,76.00496,3497.4211,2158.8359375,4090.782958984375,2083.134521484375,2.0794415416798357
755.0294,-917.3766,-356.90073,23.10060691833496,4244.6064,-7962.002,105.82394,1038.7369,1098.7045,3664.171630859375,4060.3896484375,3884.30908203125,-3.8971343483043173
-1606.8759,1986.3881,280.47247,16.88147,3885.2659,-7204.7295,-811.30273,-420.96252,4485.422,2079.1934,3557.6948,3369.9026,-4.474141923581687
731.33276,1642.5963,312.9698,17.971834182739258,4998.579,1303.1233,1933.6758,1742.9417,290.2071,3367.15283203125,4340.4609375,3150.91259765625,-4.2063940771315895
207.25858,-1572.5231,715.602,17.388355,2839.2031,-7416.046,-1832.3076,-807.8214,3943.0964,4089.9282,2329.288,2493.0977,0.4574248470388754
458.4922,692.7116,-1735.3201,49.0416374206543,1774.7207,-6448.632,-522.074,980.6967,2400.5818,4015.1396484375,3627.7119140625,2358.27001953125,2.034705660304775
1492.4434,155.30983,-869.58435,24.792797088623047,2741.5757,-3513.4521,819.9973,-1416.4274,3467.5723,2187.971435546875,3330.2236328125,4006.052978515625,-7.16652600869714
660.28516,-1447.0006,-533.7641,51.99370193481445,4227.4004,2147.4722,454.94687,-1430.5037,4750.544,3029.717041015625,3050.5615234375,2597.27001953125,-3.155901062924738
890.8802,746.7825,914.12384,54.708416,1186.4142,-2836.6577,-1772.8656,61.191948,1935.3419,4808.995,3623.588,2695.054,-4.11659017116942
805.7675,1737.9442,905.8689,35.23014,4723.278,-1564.1846,-1909.3706,-484.26862,2135.3433,4867.98,4246.467,3003.4492,0.009950330853168092
1101.6,1448.6371,-1057.7885,54.691486,3733.5674,7264.768,864.4118,-679.1912,4619.7144,2852.591,4772.785,4151.0503,-1.731605546408308
674.21106,-1945.6068,-1266.2035,17.465117,3116.7383,-1872.747,1768.2294,-633.01447,4991.435,2091.4233,4387.718,2676.3574,1.7850704810772582
852.6867,-154.32704,722.98706,46.68029,3605.9988,2390.5635,304.68347,-495.341,1812.4119,4412.383,4644.6084,2431.859,-6.858965114812705
35.565495,-525.7871,-696.5884,47.820533752441406,1103.9454,-3379.731,-787.47363,-1952.4369,3673.5786,4330.556640625,2965.122802734375,2702.1455078125,3.2580965380214817
-706.28625,1680.1688,-621.0561,49.606113,3508.7498,-3347.2349,1189.2877,-440.94446,4616.6143,3618.1287,3880.1167,2764.7336,-2.6882475738060303
878.2278,1892.3451,105.98441,45.595955,2960.8687,-5652.736,1449.9668,702.9143,621.04486,2501.508,4632.477,4665.116,-6.003537128342251
582.49713,750.7417,617.6151,15.563191,3180.2637,-5378.422,807.80096,-998.2394,2126.436,3182.9268,3496.8293,3211.871,-1.8578992717326
-1392.4913,1186.4784,-999.3309,51.26557922363281,4960.185,5357.9204,-1725.5477,1961.304,4072.9648,2856.786865234375,3577.2158203125,2415.883544921875,-2.1370706484549835
-1342.283,1661.0859,-454.057,49.487617,4687.9556,818.86755,1660.4784,-1564.3029,4825.717,3312.6504,3793.8242,4603.9976,-3.55434856115633
-169.38263,-1982.2505,304.18604,44.499507904052734,1975.9657,-3660.132,-639.0603,-531.28516,3845.5334,4956.935546875,3732.583740234375,4853.15478515625,0.019802608596683133
-1105.8451,-1677.1528,-460.02155,32.760685,2495.807,3921.1592,-1732.8556,-1396.0516,3704.6812,4257.587,2118.4146,2211.1948,-3.3382225825007668
1358.979,226.00656,752.678,8.712151527404785,2838.9387,7321.6196,1402.1783,-1319.726,1828.6515,2540.76220703125,4875.1259765625,4387.19384765625,-6.502290162181639
-1668.2496,-1796.6208,-1529.2458,56.67888259887695,1502.9683,-2015.6886,-12.536556,381.57477,3208.961,2571.072509765625,4123.2109375,3925.689453125,-2.7582914122741933
-1033.4521,-235.01932,1034.9796,20.057270050048828,4092.8093,-6227.0845,1491.4124,-1579.1547,4177.786,4787.62353515625,4089.87451171875,2113.1962890625,-6.003537149185814
-806.5529,-278.99414,-930.1027,27.39885902404785,3639.3384,1554.3993,1631.5159,-61.32685,704.6088,3713.2197265625,3738.031982421875,4531.84814453125,-5.7017844558655035
133.85707,484.56622,-668.25836,25.593937,3894.0999,-4926.924,1145.9485,82.181,3669.2634,4844.544,3277.5723,3091.0522,0.5423242908253616
959.84045,-1436.3707,1069.8926,21.962732,1310.8007,-3168.1445,1691.1729,-960.9473,2673.1875,4214.0884,3486.1848,3819.547,0.9242589015233319
-1063.9238,-214.0291,200.91592,39.66775894165039,4486.1216,-7580.837,777.43787,-1196.9167,3453.0476,4187.1298828125,2027.4923095703125,2976.83544921875,-5.591347046205313
856.5697,-278.49387,946.8052,13.688255310058594,2172.289,-7845.831,1532.1208,-258.89108,377.5471,2272.920166015625,4150.10302734375,3150.885498046875,-5.707790525698981
-1765.3629,92.29163,1073.7006,54.73616,3398.5276,-7167.1514,298.07355,-1286.174,2192.4885,4007.9258,4338.5923,3142.657,-8.135337948947207
1576.7528,-240.54823,1550.1099,46.66141891479492,1046.1693,-6236.0054,294.02866,501.8084,2569.5278,4084.609375,3345.7216796875,3337.66845703125,-5.959965846087837
-900.8364,-219.91527,686.39764,19.22284889221191,2197.5083,5777.9595,1699.8356,911.1294,777.79877,3781.702392578125,2290.872802734375,3669.501708984375,-6.146949451410666
-851.45386,-1217.5297,1740.3074,10.63412094116211,3762.7563,-4589.4326,1518.6886,-248.25099,1738.7013,2888.81591796875,4966.294921875,4011.861083984375,-1.5702171786484422
-1093.4191,1031.6444,956.1402,31.545916,4043.1052,-4132.138,-528.29895,1583.9664,4078.431,2985.9119,3144.7402,4307.4893,-2.4476108650443034
-497.8709,865.66315,-174.07178,27.60118865966797,4614.4883,112.764984,-1860.1805,-639.9073,4590.509,4527.177734375,4217.0126953125,3670.2060546875,-5.17256618457976
1999.151,1459.6249,1343.8184,21.20272,2218.763,1848.1963,1400.394,-1334.8961,3599.7043,4199.1504,2230.5835,3224.357,-1.6347557204183902
-286.19177,-360.7316,933.48425,41.43874,1191.4978,-2685.8157,-424.32245,87.91091,1961.5168,3900.2324,3036.944,4602.9463,0.8796267475025636
1362.5219,-1657.7467,-1479.9207,9.694758,3645.7266,4063.2275,-354.80356,-1341.8744,4846.028,4060.0735,2829.978,4128.806,1.264126727145683
-1857.1539,-306.79858,-128.25885,17.861904,1084.2432,-6964.608,1979.2181,-1130.0929,1454.8368,3708.678,2715.054,3693.4321,-5.345408974081887
-1771.4952,332.67874,1037.098,22.995948791503903,4000.7373,4584.275,-1127.7024,-88.14173,4751.5054,2706.708740234375,2415.529541015625,3037.193359375,-5.732181951983392
182.749,-1047.8446,-108.8386,22.744139,3003.0105,-1590.6779,1678.1373,1750.5428,2987.751,3654.0718,4323.524,4576.5024,-5.053021010592693
662.55566,-1649.7585,-1543.3308,52.943641662597656,2216.0361,3944.3044,1014.3052,1850.8512,2292.682,2347.796142578125,4284.5810546875,2687.25,1.8389610646476475
1520.8649,1709.7107,556.3461,11.383949,2489.1836,3709.638,-63.796444,-1638.4177,3844.863,4196.418,4198.6475,2704.9958,-3.2015271865335877
1289.7576,165.17957,1954.1653,25.120659,4669.7812,316.92102,-1151.3986,1276.766,3430.9805,3934.8975,3463.4387,3559.022,-7.067924031134958
-1107.6769,-636.1278,355.69595,50.06024169921875,3034.0435,2671.5134,915.6606,-377.94064,1394.5518,2842.203857421875,4884.37109375,4070.063720703125,-3.8443643148968505
-595.3468,85.290245,440.9658,50.76042,2025.2543,930.0541,-339.68613,1946.623,4060.1113,3082.9878,2955.128,3241.884,-8.298057661499566
-137.82283,-1048.293,-550.87427,45.89776611328125,3589.3955,-1362.807,-1210.9064,-21.340658,1771.1708,2439.84033203125,3458.193115234375,3294.355224609375,0.37156358931780376
1810.7799,242.06013,1375.9532,17.874556,3972.5884,1444.6226,-665.6793,-786.80304,4975.536,2106.898,3386.9497,2377.6067,-6.348139491046714
-812.8528,1048.5057,785.0246,14.563332,2257.1753,-5021.804,1988.5591,756.79974,492.439,3940.275,2514.2603,4150.374,-2.2926347621408776
-1153.9238,-147.18965,733.382,47.43867492675781,2013.2954,-2641.6614,1350.5375,-272.35498,2262.2705,3051.70263671875,2386.65576171875,4278.2763671875,-6.939245960448018
1042.4043,-1787.7521,1474.3673,16.642961502075195,2866.4133,2222.6182,96.544304,227.24228,4232.0146,4675.916015625,3508.667724609375,2442.78857421875,2.312535461616493
-804.10614,-1551.958,-1358.6832,9.54681,4409.2866,-3719.7046,853.31085,-605.9191,4492.117,2723.9187,2344.8816,3009.9841,2.001480000210124
1121.0931,-670.06445,890.0462,27.317779541015625,2388.8389,4934.294,-1843.7444,-1633.2651,650.9192,2701.34814453125,3631.293212890625,4970.60302734375,-4.080441702550152
548.0691,-1749.0691,270.44513,56.650367736816406,2665.874,-225.01233,1341.3967,-149.8321,1964.0543,4429.91015625,4733.85009765625,4117.3974609375,-4.374058463723816
1397.7626,1447.4647,-1126.6198,56.65585,3147.0747,5629.3696,-474.7279,-1685.5988,1555.4222,4292.1924,3718.5183,2320.3425,-1.9805015938249322
-889.7565,-1526.8392,1622.3787,29.391722,2114.7703,-3775.6377,-1072.3629,-600.5248,2843.2566,3486.5186,2864.808,2701.6245,2.2049722641270453
1697.8595,-1143.3472,321.55667,46.81246948242188,4361.8003,1512.7092,593.3137,-495.98566,3603.6685,2703.050048828125,3428.75537109375,3517.75537109375,-4.045554393795194
-12.296156,-1409.2273,-1681.8502,21.07012939453125,1038.1249,-7098.107,460.2598,-1871.1031,1517.8346,4526.498046875,4770.2001953125,3421.08203125,9.957028319464158
809.30597,-1972.41,-701.4289,58.495445,2948.9177,-7958.013,-1819.8143,-1198.309,1552.7518,3903.5068,2807.1516,3276.0645,-2.8788385220824915
-456.43698,1924.9614,242.03871,48.29427,1907.302,-6002.146,1255.4604,-146.60692,3740.8267,3824.5403,3736.0618,3343.0671,-4.474141923581687
-1334.3937,-1738.2716,1518.2766,33.840824,1176.9852,1255.385,31.146261,960.61273,4327.2974,4213.53,2681.15,2866.599,-0.5923972774598021
792.87994,1179.8568,1773.5638,19.584169387817383,1410.8428,4323.9473,-1228.9695,576.47894,1308.0624,4573.8974609375,2001.541748046875,2039.42919921875,1.5454325946587122
-1484.7319,1188.8391,239.54425,13.375041,1320.0042,1089.6616,-1379.1075,-613.5965,942.55396,3352.851,2508.9673,2623.4739,-4.783101394480753
-862.59875,-1738.3363,1469.8354,32.103798,2805.9165,994.43085,-943.5282,-365.47565,2825.659,3643.979,3222.9104,2026.2731,2.0681277817795625
-1619.7603,359.80063,-1386.6616,57.063316,3187.4275,-3605.492,358.35886,1653.0442,4488.159,3716.9253,2336.7144,2893.5037,-5.572754212249797
-501.06244,1409.743,1850.1952,54.19010925292969,4103.608,-4447.4375,-918.56757,-607.7438,1098.5482,4448.03271484375,2044.9154052734373,2502.767578125,0.048790118756368295
395.00848,1898.6127,514.3181,7.6003575,4374.505,-5599.7905,-505.75012,-1723.2031,4711.6343,3274.9739,3493.0806,3184.2712,-0.3523983871714722
-954.1803,-1388.7032,1100.4352,8.329726219177246,3723.7095,-1591.056,1800.3689,362.807,1784.4084,4450.943359375,4233.126953125,4579.01123046875,0.6365768215027072
773.2911,158.79848,1843.2192,21.00911331176757,4395.178,122.331635,80.55326,521.5131,4915.401,4357.44970703125,4733.5322265625,4519.60986328125,-7.144744221343875
585.5377,-332.30594,1859.5742,34.57147,4176.471,-1736.0939,1770.2566,-1086.173,1642.3916,4169.3384,2369.6135,4142.8125,-5.3308405582535965
-472.09103,1289.646,-1718.6749,15.434641,4284.5645,4753.3335,629.5366,274.58557,3742.1436,4811.6665,3173.1414,4516.0903,2.0756844928021234
-96.12843,-427.3571,-434.26004,22.988445281982425,4671.7163,-5685.7104,522.5587,-665.47284,3901.5708,3478.532958984375,2411.3681640625,3040.378662109375,3.481240089335692
1980.2982,-248.63942,1333.3702,9.725143432617188,1449.7834,-7314.555,4.0135627,256.37927,3522.6284,4966.6298828125,4951.9970703125,3016.486083984375,-5.881713662773271
301.27664,1930.0505,1347.2516,44.38121,2155.4995,1293.5719,-1032.1432,-1499.5475,4564.553,3490.2983,3235.12,3509.0771,1.5644405465033646
-1899.7476,1675.4502,-93.25788,26.17889976501465,4567.3306,-4488.976,781.8477,1031.1643,1611.6699,2015.1053466796875,4754.2109375,4779.85498046875,-6.571283078017282
299.82208,1495.0076,783.5265,42.109985,2142.616,6834.5474,-1376.9261,-419.50644,4093.272,4817.2617,3199.4397,2165.2139,0.6151856390902335
-491.78253,252.34077,-366.0961,54.56665802001953,4471.7896,-2282.2,-1945.6421,-410.60645,3205.485,3883.482177734375,3990.5576171875,2896.560546875,-6.165817969909141
-503.35364,-1153.8739,723.85986,24.548367,3948.7668,995.5183,1432.0583,-26.98457,3490.1191,3339.9448,3808.6572,2751.274,0.6830968447064438
1559.9738,-1102.4816,76.09624,48.345657,1650.8944,-5390.328,-1627.4019,-842.4492,3501.4512,3585.0552,2784.855,2247.583,-6.133028111429769
1359.3562,-1537.7582,-1297.4594,33.067635,3413.6877,-6841.7812,-747.4077,-1060.9565,3743.8196,2911.6448,4934.9136,4225.473,-1.461017907315827
1420.2528,172.53983,463.64545,49.020687,3733.744,4472.142,1562.7512,544.6171,3336.0037,4142.665,3489.5115,3996.3892,-6.993313167343784
-771.50586,-1958.3362,522.3851,46.04953,1184.2964,5989.272,-699.8254,1294.3016,3561.2534,2168.6548,4772.011,4527.2563,-3.0491330502811063
-127.342705,-1923.861,1380.8976,6.314478397369385,2483.8997,-3446.874,619.89575,-300.5142,1803.6687,2543.486572265625,3095.941162109375,4822.427734375,2.1016921879222075
-1689.6896,788.0452,701.25024,10.712075233459473,4209.2627,-3471.4111,734.85333,994.40497,4553.9917,2321.431640625,4947.93505859375,2576.9482421875,-3.1868928090339566
-835.46497,-1792.508,-1189.6171,23.740217208862305,3589.091,-3465.4666,-1148.251,-1311.5953,4622.783,4187.845703125,2657.65625,4446.091796875,1.848454797886107
1977.9553,1776.5426,1372.6147,45.70735168457031,3005.9026,-3002.1758,1776.6516,933.8867,1645.5629,4692.7109375,4943.130859375,3886.519287109375,-1.58474530856636
-1480.7203,-1712.2976,243.51448,55.405544,4859.9526,2329.9062,-487.36594,-671.6683,3439.4272,2393.0752,3297.6587,2449.088,-4.491841500681088
695.3156,808.71545,-132.81584,57.89228057861328,1350.1504,2639.3655,-1733.4613,-182.29623,4489.736,3860.86962890625,4818.85888671875,3841.77001953125,-5.458486155918793
-505.16357,-1625.4775,-435.43832,51.917442321777344,1873.0247,-2338.5793,1702.2123,869.95886,3064.7788,4285.86474609375,3623.71142578125,4862.0859375,-3.0597375945066005
513.44666,-1389.7876,-917.2885,36.20209,3618.6155,-4062.7637,-852.02844,-1887.874,4784.0366,2626.6204,3212.0774,4408.2896,1.172482137234565
92.72595,-1960.4312,402.63757,16.847395,2536.63,2930.2512,1423.1166,1977.3156,2139.8372,3229.7185,2663.3005,4860.8296,2.8273136219290276
1513.1494,866.136,90.34591,26.5080509185791,4192.048,-2805.9712,-1567.7789,-652.8863,1140.3876,3598.175048828125,3618.832763671875,3948.216552734375,-6.04065480738951
-7.936277,1118.4834,1731.405,39.081726,1195.2678,4355.9297,-1128.1722,672.5661,4220.444,3299.1462,3207.5798,3409.66,10.48849257447637
-1347.4042,700.9573,648.50653,12.268094,3735.8052,-4299.5366,989.0589,1276.511,1130.8934,3452.757,4185.1045,2388.96,-3.6690768268177565
-1070.6798,1267.444,-771.54474,34.693806,3198.4136,7645.838,-1050.0048,1302.6565,3525.5735,2882.232,3850.1707,2849.1848,-2.5244794249078235
-1300.5344,449.9644,-385.32324,55.7344,2747.5132,5977.685,-1401.581,-994.3335,3703.182,2217.1667,3569.953,4610.265,-4.4654082436129325
310.30255,771.1704,-1099.4071,44.87493133544922,4165.929,2196.7004,1708.5648,-1622.9175,2480.4353,4533.52490234375,2536.090576171875,2534.759521484375,1.2059707812907978
701.3494,1088.9105,1171.9116,42.9697380065918,2369.153,-2497.7485,193.46881,1591.9167,4842.882,3437.2939453125,3060.3046875,3862.64111328125,1.650579863087151
-1492.4089,-1539.3804,-1573.884,34.759808,2581.5076,-6343.701,-1059.2295,1908.6132,1842.5455,3902.663,4726.8823,2902.0938,-0.5691612007789542
501.0331,1094.292,-432.1728,14.653342,4661.395,3131.0046,629.51965,833.43744,3325.415,2359.1355,2121.477,2781.455,-3.4203802010789293
-346.4733,171.96063,-1203.0854,46.257930755615234,4939.842,2686.9917,720.6273,-1011.8098,2328.472,3148.69140625,4828.4658203125,3295.82177734375,-6.985716820149903
-23.594818,-1741.2675,-1326.9448,34.118076,1655.6061,-2628.8105,1581.9767,-1597.7104,4299.6816,3998.6943,2653.5237,3699.9045,7.700747794511798
-1192.1345,1994.722,326.8057,39.50439453125,4437.502,363.44244,-1014.6826,102.48402,2064.606,4001.881591796875,4810.76611328125,2555.08642578125,-4.1043949034942075
318.70044,-1314.9469,-1424.8956,47.57858657836914,4069.948,3988.148,1681.7666,1472.243,1268.7771,4500.87939453125,3719.074951171875,4184.44287109375,1.6034197978935767
-1718.8633,-1063.2922,1350.0403,29.199484,1939.4954,2033.0592,1264.1016,-1703.0328,2337.1985,4946.608,4361.5635,3722.7705,-3.844364356954331
1663.7974,-1036.8789,610.0059,32.538818359375,1384.036,6422.049,-366.80743,-1313.3485,4151.443,4060.098876953125,4462.4697265625,2856.384033203125,-2.973970767308731
-1581.7194,-1874.3835,1968.7323,12.297592,4554.5254,7821.9346,1628.5483,1364.8828,3828.5513,3772.1558,2694.8457,4873.081,1.713797927758343
-436.64285,-184.07376,-917.3614,55.84809112548828,2126.8438,-4429.8105,1881.5907,1927.6489,1031.6262,4491.83251953125,4623.5830078125,2244.872802734375,-6.508979123246984
-489.3762,1417.9781,1451.6387,50.16165542602539,1527.9342,-5210.6978,-33.302834,-1651.0654,3962.598,3829.545166015625,3144.240966796875,4033.309326171875,1.796747045533181
-50.042545,-833.7504,1663.0297,32.15397,3384.2595,-6737.9316,-861.87213,-1246.9294,1778.2688,2052.7498,3901.6394,2788.0264,6.111467339502678
-839.5025,1697.3517,-135.49004,51.201855,1400.5477,-6789.8926,-222.08955,1402.5494,2837.6204,3556.96,3333.877,3138.8362,-5.678114727907623
-6.3871098,-1426.3303,-1307.5842,23.02098274230957,3063.0095,-1382.4375,-1258.5267,-1512.444,1379.8455,4245.392578125,2527.69140625,4098.4052734375,10.154246270883311
-1128.7393,-720.4407,184.22719,52.09567,3124.1887,-6373.899,-1060.124,1679.1755,3034.48,3063.7913,3984.9824,3922.8206,-4.8196017967002796
425.16312,1475.0354,517.64087,20.710716247558597,4245.599,7824.8555,1744.201,-256.70352,2882.3013,4153.04296875,4101.26611328125,2875.533203125,-0.5568695381342781
-97.85297,951.09985,463.49396,52.987106,2009.0679,209.68706,749.63086,-438.4052,3822.0022,4447.142,2057.555,3543.9492,3.4468078929142076
22.040253,-1280.3969,1838.4718,49.59897613525391,1329.2158,61.832745,843.13196,-234.05598,3017.1765,4038.07958984375,4922.82177734375,2708.27734375,8.945071894361302
-756.9899,142.82114,-1782.3059,37.33533477783203,1936.2354,-5031.2007,564.61194,1493.762,3155.3096,2124.166259765625,3917.1728515625,3241.663818359375,-7.32478700511245
-1146.3834,1569.5461,-1365.7318,54.66774368286133,3013.3591,7462.187,-1253.3665,1059.004,1657.0297,4171.27490234375,4644.2451171875,3700.51513671875,0.5007752734628783
1294.1519,-1334.3002,-795.4554,25.66385841369629,2558.6658,6413.5493,-424.37006,-697.8318,1404.4229,3660.301513671875,3906.100830078125,2079.4794921875,-2.5408422789414065
1478.6595,1701.4758,636.09753,45.03689956665039,3339.1938,-4538.6235,-1618.3793,-874.723,3327.6697,4376.9501953125,2928.092529296875,4036.630126953125,-2.882403557380297
1217.9474,316.858,-1012.24005,28.70793342590332,3827.2893,4933.925,-1302.2446,-1104.6525,3022.9001,2819.19189453125,4099.20556640625,2094.451904296875,-5.819193315907326
131.1041,1310.7682,-1433.6798,44.32233428955078,1223.1964,-6240.049,-1358.9358,-436.8101,3774.521,4946.43310546875,3115.937255859375,3852.189208984375,2.0333975857027213
1108.2767,466.11157,1510.5729,20.5534782409668,3685.5903,-3068.349,985.132,-1586.2463,3276.7227,4167.30908203125,2262.529052734375,4019.26611328125,-5.086437003341178
1804.7456,930.6293,859.4815,19.198131561279297,4551.868,6670.3447,-951.739,1758.9722,1494.1317,2363.338623046875,3964.99609375,3745.9345703125,-3.0078048190737383
-1897.5149,1845.0051,763.85156,26.231842,2935.162,140.40935,639.80963,1680.4633,3101.5847,4484.3647,2593.1108,2197.4438,-2.5034780353734356
-493.46698,1228.3231,1437.4235,40.2596321105957,4145.7686,-4730.4497,-996.21265,1581.5262,1504.174,4472.0771484375,3434.61572265625,3190.63134765625,1.7029282138307578
-812.6779,-1193.9779,-286.66885,36.53234100341797,3289.596,4363.2183,89.804634,866.32623,4319.1206,2646.398681640625,3112.695556640625,3839.60791015625,-4.141436111275928
-386.33673,-1899.7699,-990.66064,50.402756,1381.7803,-6672.542,-1756.0908,-873.61316,1315.7314,3406.3657,2547.3528,4896.2344,1.007957920399979
-318.32913,-1973.1156,-813.3975,48.18241,4474.1167,-2844.4973,-1487.8816,-636.3952,2462.125,2225.4424,4140.3066,4506.8623,0.7466879474879751
607.72675,-521.54425,-871.83264,55.450375,4058.7551,-1546.304,-1016.76166,-1275.7557,2102.644,4379.932,2175.049,2183.4646,-4.4654082436129325
-862.51556,-105.22375,342.71204,59.95716094970703,2259.2935,-4248.2397,1761.4713,530.1394,2483.5386,4150.05029296875,4179.357421875,4757.54345703125,-7.650092732052182
1396.3755,-1507.8468,1426.3647,53.1199,3591.4854,-7232.5903,968.5316,528.3717,4064.641,4364.085,4249.95,2657.6704,-0.5108256237659907
1582.2576,-1640.4069,1725.6661,58.851604,3907.9258,-1649.572,-1934.6243,-1335.9652,2230.7854,3968.8975,2989.676,3795.575,0.04879016416943205
-283.45374,-841.13434,914.5018,48.802135,1462.352,2127.0693,1430.6613,-1710.0576,2789.6404,3418.541,4637.6562,4840.311,0.9082585601768908
825.9027,574.2895,196.56204,43.632354736328125,3095.6328,-1869.5801,431.64777,1492.1965,4306.5747,4357.2509765625,3643.93896484375,3788.935791015625,-5.007141377356156
-393.3983,-1455.6895,-963.8573,47.18701934814453,4806.7837,5435.6157,-1660.3328,-526.8254,896.0717,4998.54150390625,3820.7861328125,2826.854248046875,-1.1270117602463685
-1816.1501,424.2609,-338.072,58.14326,4342.7754,-3565.398,-580.5889,-1839.4707,2468.1711,4377.152,4490.2295,2221.5168,-4.585367558691911
893.06274,273.57364,448.16553,11.465446472167969,3801.1182,-5457.7534,-395.66928,711.3929,3129.0142,4798.873046875,4055.291015625,3981.41455078125,-6.083579880425174
1783.409,508.07,1620.0219,34.167686462402344,1603.3918,4492.9194,1570.3035,-1385.1794,2731.2002,2718.939697265625,2740.470703125,3822.14794921875,-4.911695324051584
1930.5513,-1016.06805,738.9935,36.264442443847656,2123.4573,1421.3285,-498.3342,930.59906,2092.4343,2479.3857421875,3712.109619140625,3649.320556640625,-2.603690172890477
859.26184,770.5888,-232.39816,43.899044,3261.2444,-4065.704,-488.6094,1415.2332,3508.2517,2005.5365,2493.0696,3078.7915,-4.77833380499728
-879.48016,141.7048,290.51224,25.715618,4871.2695,-6276.252,-394.75247,-1869.1819,3074.185,2804.2332,4146.599,4387.6733,-7.360311994624152
218.75978,90.895645,1340.395,25.234066009521484,2039.5223,-4301.539,1931.7203,-1771.0568,3587.694,3636.823486328125,4232.86474609375,3866.451171875,-8.166536288702364
-145.3511,504.9666,543.6552,25.892024993896484,3928.9453,6348.1763,-134.15004,-1486.2162,3811.164,2415.226806640625,2698.746337890625,3466.22412109375,0.412109644511109
-1502.8752,1852.9603,900.36584,38.159210205078125,1520.8844,-3091.497,-555.03357,988.20703,3838.7004,2942.20703125,3051.901123046875,4648.05029296875,-2.1982250647823127
653.13916,295.54913,-1310.2573,16.79066,3002.0864,-7036.078,-1269.3749,1119.4246,964.65784,4652.8457,2861.2524,4182.028,-5.9522438339547
-137.41974,1968.0157,-1531.8242,53.57235,3853.872,7845.9956,-305.61115,321.4894,1560.0046,3831.3716,4978.603,4127.938,2.174751721484161
1262.1188,371.59756,1045.4451,56.67580795288086,2878.3584,6221.1216,-1249.2072,2.231818,2432.949,3955.011962890625,2511.475830078125,2130.071533203125,-5.518964087420917
428.8941,-197.05469,-1515.154,37.11415481567383,3859.2253,-6158.4746,643.0982,290.375,3543.5444,3187.05126953125,3173.275146484375,4942.8076171875,-6.359633859985687
-857.7481,1559.213,204.65565,26.993622,2013.6464,1705.3278,638.36346,-427.44766,2858.977,3744.5034,3356.9666,2836.02,-4.995254192057954
60.215584,-1656.2711,-1668.6768,38.51612,2886.3882,-6294.6377,1354.6484,-1353.3054,2501.3035,2123.8123,4506.1484,4764.682,5.433722003554239
-1040.3962,1675.3044,1422.1586,40.37571334838867,1436.0449,-5597.205,-1042.4479,351.7865,744.478,2418.717529296875,2251.311767578125,4630.03173828125,1.0152306762737169
-1669.0371,-1032.1674,-1090.4429,52.79477,2797.5786,4608.76,-1059.5369,400.32614,4473.3716,3341.359,4007.3323,3008.4702,-2.707550326060559
113.2254,-738.2453,-1777.138,55.67685317993164,1401.8582,4843.908,-1127.1437,1558.7574,2349.8154,3915.8271484375,3180.27685546875,3989.56787109375,2.867898923718522
-1095.1951,-488.17413,283.77484,36.09148,3524.6123,-7075.488,504.1802,539.57764,3603.3843,2535.8718,3476.5525,2317.1008,-4.268697949366878
-939.3777,1648.3475,806.13544,39.90309,3582.662,6159.8525,-905.0116,1228.5215,4425.709,2379.2898,2889.0132,4338.5845,-2.3025850929940455
1241.1328,-515.05206,617.48645,41.09112930297851,1674.1715,-2567.9807,-1493.092,1796.5997,4524.6006,4775.10888671875,4948.46044921875,2543.183349609375,-4.374058463723816
